baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HTR2B	20.9196071145661	1.87891052094102	0.58720124042023	3.19977273821216	0.00137535989423818	0.00550167225499269
HPGDS	36.3306758029269	-1.67900453619702	0.524815701291803	-3.19922695160272	0.00137796646952059	0.00551116663934613
CALML3	4.26945315698605	5.12517895147416	1.60228106809588	3.19867659521486	0.00138059948190986	0.00552076352947043
FYTTD1	821.551417421099	0.745783140730373	0.233160753836597	3.1985792139488	0.00138106585575063	0.00552137455825403
NOMO2	130.227066970675	-1.00315658339786	0.313628821837129	-3.19854717918372	0.00138121930691785	0.00552137455825403
POLD2	801.700887919115	1.01728868051589	0.318061876875101	3.19839865912432	0.00138193094499018	0.00552328552979933
MOGAT1	10.0821979480078	2.63971405157213	0.825373942714184	3.19820376554609	0.00138286529608811	0.0055260858418123
CCT6B	39.449878019381	1.21953522403438	0.381504898632361	3.19664368244348	0.00139036560881856	0.00555511909775511
ENSG00000296766	15.8020155454403	3.21190019368733	1.00479194075984	3.19658236038243	0.00139066118783148	0.00555536134250302
CFAP251	33.8035743125995	1.44179674432509	0.451088782154467	3.19625936481695	0.00139221901828121	0.00555835619042312
NAT1	119.251305352793	1.22320190064329	0.382685764406654	3.19636112553035	0.00139172804561884	0.00555835619042312
SH2D1B	10.1274843220372	2.95624411666829	0.924908829928398	3.19625461560049	0.00139224193608809	0.00555835619042312
SSTR5	5.7691519689324	-5.42654623336752	1.69779486326257	-3.19623197760158	0.00139235118273953	0.00555835619042312
ST6GALNAC2	31.1143823518651	-2.80087443658437	0.876421424448131	-3.19580781397265	0.00139439957746854	0.00556559385706341
S1PR5	19.7379683682546	2.50614886957445	0.78425665382912	3.19557233889979	0.00139553794608172	0.00556919742364597
IGHV5-78	10.2217178785218	-5.25237140665844	1.64400783705265	-3.19485788831446	0.00139899709598889	0.00558205979322599
ENSG00000259868	9.88503394588279	-5.18640774091403	1.62354855508721	-3.1944888403017	0.00140078700806423	0.0055882586140845
THUMPD3-AS1	230.691971132266	-1.32796779890643	0.415717909060937	-3.19439641632512	0.0014012356021816	0.00558910523171117
ENSG00000300780	6.42854654057062	3.09843895952675	0.970044734027815	3.19411966359678	0.00140257965681861	0.00559352268265743
SYBU	520.75703450833	1.81993274290041	0.56980201501961	3.19397386272454	0.00140328821939238	0.00559540471290604
NXPE4	4.9511396679611	-5.19772106739121	1.62739006710974	-3.19389995824567	0.00140364750616087	0.00559589365759126
ENSG00000299813	32.0578603706479	1.63589021646046	0.512260137162888	3.19347553670817	0.00140571247504022	0.00560318130012237
MZF1-AS1	156.501195757384	-1.08037377561782	0.338389932447581	-3.19268888351215	0.00140954724469744	0.00561751973721066
AVPR1B	5.86204101058291	-5.44361651345862	1.70519503137865	-3.19237178931812	0.00141109573829094	0.00562274329826244
BTBD2	474.528384570495	-0.945414844538645	0.296160991199579	-3.1922328484562	0.00141177473431698	0.0056245010266091
ENSG00000304038	8.63113951978453	2.62637226255563	0.822883897027072	3.19166807376378	0.00141453785790206	0.00563455991409944
EFR3B	32.8003364059946	-2.61635051005153	0.819764459538379	-3.19158811974458	0.00141492943040236	0.00563517035234359
MICU1	1237.77761294277	1.09916613311911	0.344449833957162	3.19107755254662	0.00141743227612154	0.00564418763369718
ENSG00000249453	5.63234026754093	-5.39115961744315	1.69031075661444	-3.18944880185299	0.00142544386133838	0.00567513387798382
ENSG00000301390	4.21348869280638	5.05109513424891	1.5842382165731	3.18834319321941	0.00143090595152594	0.005695921081453
CEBPE	5.70335382965497	-5.40399478546823	1.69503467626657	-3.18813229082186	0.00143195007125941	0.00569911789848993
SMARCA4	706.419870607481	-1.01718688440341	0.319076748283857	-3.18790663962296	0.00143306798593258	0.0057026072917159
KCNJ12	14.4940210920357	-2.36511907274656	0.74201546952083	-3.18742555903029	0.00143545402802204	0.00571114092084486
FAM177A1	615.329370362045	0.738461109097135	0.231743678441476	3.18654262357204	0.00143984270254236	0.00572763807227694
ZNF799	56.8469851561818	1.11738215678811	0.35067973439304	3.1863322775754	0.00144089006036033	0.0057308402821228
ENSG00000240497	6.29755182606175	-4.54015728645142	1.42517456128175	-3.1856850450433	0.00144411717630667	0.00574174384290756
ENSG00000309083	3.11031216541432	5.65658631266233	1.77562218330115	3.18569252280115	0.00144407985402895	0.00574174384290756
ENSG00000284428	42.4433613602143	1.52464688039633	0.478622914179179	3.18548660172496	0.0014451079527597	0.00574469550064016
FBXL18	38.0587790072563	-1.62406006829466	0.509838688934019	-3.18543904875144	0.00144534546556601	0.00574469550064016
STIMATE	31.4765052031989	1.39046380597819	0.436515841140518	3.18536849051164	0.00144569794906355	0.005745130757245
ENSG00000293669	58.0982353617415	-2.21021907543187	0.693903448209584	-3.18519684710416	0.00144655574840976	0.00574757362983512
CDKN2B	137.26494077786	-2.00241503622806	0.628703978218418	-3.18498865221495	0.00144759684582134	0.0057507438540735
MYO1G	129.950056407211	-1.48430114408459	0.466060750054539	-3.18478040450927	0.00144863889818827	0.00575391680625931
ACTL10	11.0704321698315	-3.941781446668	1.23896878357495	-3.18150182548934	0.00146513599542571	0.0058174879281009
ELAVL4	16.9802482527368	-3.80344421783804	1.19548136029586	-3.18151695556071	0.001465059468154	0.0058174879281009
TUBB	2958.82899632835	0.852187960397419	0.267878647048213	3.18124632100311	0.00146642888299589	0.0058216438781796
SP140	94.3758918568597	-2.23436951626329	0.702594615661446	-3.18016885762749	0.00147189256834947	0.00584235349649541
RASA3	264.315503640599	-0.954466972198309	0.300136441734895	-3.18011024146602	0.00147219034109653	0.00584255465176693
ATF3	2279.70124249059	2.63004760235264	0.82729569935691	3.17909014200979	0.00147738138991027	0.00586217200275688
MDFI	20.9867641416924	-3.18162336513378	1.00093036801169	-3.1786660359341	0.00147954452665688	0.00586949025121432
TENM4	24.2472628955771	-2.72081633566694	0.855971058453627	-3.1786312268341	0.00147972219866731	0.00586949025121432
MYT1	8.48800575547783	-4.96488009816748	1.56205047514496	-3.17843768634093	0.00148071042331917	0.00587242501834648
PSME4	1284.98112573388	0.914820217009698	0.287872919927269	3.17786131894874	0.00148365697903351	0.00588312414376107
ENSG00000303847	31.0305752351421	-2.12246167609629	0.667931774661108	-3.17766238501405	0.00148467524001433	0.00588617472336334
ENSG00000304863	3.55483294046435	5.84927204413715	1.84154317854938	3.17628829574593	0.00149172624139278	0.00591313780012277
TM9SF3	5567.28014749135	-0.909005054531197	0.286191854244558	-3.17620869025304	0.0014921356729618	0.00591376935755644
ENSG00000289245	10.454998947294	-4.35884742891957	1.37241919251251	-3.17603211373032	0.00149304422110018	0.005916378516493
DAAM1	566.375762222196	0.958689535918567	0.301869427673866	3.17584176478553	0.0014940242040352	0.0059192698231254
IRF9	172.884124121182	-1.48116754315486	0.466454447469338	-3.17537446837663	0.00149643252314623	0.00592781822914939
HMGA1	770.425627269877	-2.0159186452267	0.634889857915569	-3.17522578143749	0.00149719956510816	0.00592986326917629
CHDH	792.290736928359	1.38607944076001	0.436588122595923	3.17479878407704	0.00149940436124593	0.00593760109222242
ENSG00000261469	23.7508590248005	1.77229320062337	0.5582892037794	3.17450738546552	0.00150091071154412	0.00594257096022449
ENSG00000272078	20.3708785301377	-3.08278813414836	0.971150066188749	-3.17436845393696	0.0015016293921881	0.00594442105780806
TMED10	3604.51614342591	0.727808312337707	0.229293378431544	3.17413576142581	0.00150283380039731	0.00594819303823141
BAZ2A	1103.58553992883	-0.986760644191665	0.310943253876814	-3.17344284492047	0.0015064255845856	0.00596141137197095
ENSG00000253939	4.19259467418178	5.04091000327126	1.58860416968316	3.17316931396236	0.00150784562842866	0.00596529347513454
ENSG00000259433	3.993588245416	5.01452523370809	1.58031968271849	3.17310813030059	0.00150816343389107	0.00596529347513454
ENSG00000268628	13.5202923903084	-4.68153817973482	1.4753663221473	-3.17313612860646	0.00150801799501447	0.00596529347513454
ARHGAP6	69.3103024567523	-1.7369803209281	0.547429911314925	-3.1729729870914	0.00150886562511426	0.00596707270544014
ENSG00000298685	12.5137322982885	-4.75197924469512	1.49774354825347	-3.17275894810992	0.00150997836751023	0.00596964963056215
TFAP2A	18.1644579985093	-3.17583949128364	1.00097359296942	-3.17275052368006	0.00151002217975861	0.00596964963056215
SETD3	796.871011001048	0.752056839840912	0.237040712999025	3.17269059110535	0.00151033390003494	0.00596988382920864
MRPS33	377.460980278784	1.1588883531245	0.365347418509357	3.17201735776004	0.00151383958505646	0.00598174080692846
PSMA4	1076.40866722578	0.778123137688454	0.245305429192306	3.17205836108277	0.0015136258568933	0.00598174080692846
TMEM143	111.793075813406	1.07899049867237	0.340178741735379	3.17183399870326	0.00151479567689545	0.00598451859318176
TRIM11	160.627574566821	-1.45280010199996	0.458138852379513	-3.1710912411255	0.00151867434179904	0.00599883976141637
MCTP2	166.319158372377	-1.39424390962243	0.439890865758421	-3.16952230235243	0.00152689739677225	0.00603031383776179
OSM	33.0871706972973	2.90266649214668	0.915833930719316	3.16942449365996	0.00152741138305239	0.00603133636477516
FRMD4A	238.045155327655	0.955967951607792	0.301646950491277	3.16916166416022	0.00152879334597384	0.00603578538412947
MICAL2	500.269423946546	-1.05000290349988	0.331324630439392	-3.16910608821143	0.00152908571292546	0.00603593183340944
ANK2	211.681211918969	-1.21413235977493	0.383204838145187	-3.16836385900464	0.00153299527860293	0.00605035442539915
ZNF280B	12.1198335275574	-2.47742774035595	0.781942342863653	-3.16829976399927	0.00153333331958453	0.00605067862843393
PRRX2	4.5124776103894	-5.06661922062558	1.59947909720715	-3.1676682924287	0.00153666741138261	0.00606282345104987
BTLA	47.480059781319	-3.36011404055098	1.06077370968607	-3.1676068230852	0.00153699231827295	0.00606309365458191
UNK	217.741015604374	-0.764932921728831	0.241559395379123	-3.16664529039859	0.00154208290872131	0.0060821601962828
HEY2-AS1	5.91193022970792	3.58740230985918	1.13374337596318	3.16421016070898	0.00155504462132889	0.00613225985178811
LTK	144.985350787411	-1.98400803724942	0.627094329102937	-3.16381116073487	0.00155717796026621	0.00613964863606711
C1orf162	131.704550974823	1.24066931478111	0.392162351625645	3.16366247203005	0.00155797364536577	0.0061417617280216
IGHV3OR16-13	8.48347391083944	-4.95183022061179	1.56562185727096	-3.16285199878554	0.00156231735637807	0.00615785862503076
ENSG00000287338	4.71026270375538	-5.12370418480058	1.62000365175916	-3.16277323155214	0.00156274010139481	0.00615849828291337
PSMC2	1077.53731143229	0.843271951682489	0.266645258467293	3.16252370857712	0.00156407999068769	0.00616275143806204
NPY	4.21597688339554	-4.96678131592726	1.5706104757826	-3.16232534578787	0.00156514591448673	0.00616592388337865
ENSG00000302609	3.01045079348604	5.57647114677131	1.7634902310155	3.16217864363225	0.00156593466453459	0.00616697620634916
RNF13	889.386757810571	1.01917139003702	0.322296904050706	3.16221278339265	0.00156575107806859	0.00616697620634916
NCDN	135.051206215906	-1.19122485136814	0.3767393423058	-3.16193377648683	0.00156725201794517	0.00617113638040191
FIRRE	6.93524516035123	-4.68483106110858	1.4822289466062	-3.16066628696952	0.0015740872728884	0.00619701857599835
KNOP1	108.689267296765	-0.953261848440514	0.301657947075284	-3.16007536908223	0.001577283317422	0.00620856734483822
PIF1	23.4543552634469	-2.12359780350103	0.67202915501011	-3.15997868198008	0.00157780682868365	0.00620959428499084
LCK	140.118895161356	-1.81303215392871	0.573769727070983	-3.15986025122655	0.00157844828869453	0.00621108500352506
SRPK3	15.489101397866	-2.77928236250035	0.879729318384256	-3.15924717344294	0.00158177276039837	0.00622313093504484
GALNTL6	13.7604650953169	-2.5128387145212	0.795472689797691	-3.15892518592974	0.00158352134857604	0.00622897392897693
RWDD2B	237.911060190081	1.00356746896108	0.317706087377251	3.1587920686248	0.00158424477637785	0.00623078305679546
LCN12	52.262964120172	1.6157915180693	0.511654441427751	3.15797418578152	0.00158869625364572	0.00624725144145234
GREB1	46.9798874564334	1.55391307993065	0.492072570743533	3.15789412440253	0.00158913262056292	0.00624792830282843
ARHGAP24	267.107042886604	-1.53578517308371	0.486358625354952	-3.15772167495307	0.00159007291468179	0.0062505858799087
ENSG00000309940	5.95451323951027	3.61355320166956	1.14437317520853	3.15767031240582	0.00159035307196947	0.0062506480031114
B4GALT1	2817.08441273792	1.0573799142554	0.334938415807046	3.15693830374042	0.00159435075900429	0.00626427778276111
RAP1GDS1	368.987161997517	0.739442063019014	0.234226912921913	3.15694748222861	0.00159430057570853	0.00626427778276111
TMPRSS6	1078.47029293065	4.43044132333947	1.40342039820031	3.15688822039417	0.00159462461483367	0.00626431284561258
ADAM23	31.9201341958597	-2.27053565516087	0.719432012658522	-3.15601143014271	0.00159942592572294	0.00628213056706295
BCL2L10	35.0577999320829	2.98087367482357	0.944525126873481	3.15594957721316	0.00159976513488728	0.00628241930151301
LARGE2	80.8214431773296	-1.73742261690125	0.550575374553554	-3.15564897596461	0.0016014146127234	0.00628785262667631
TBC1D10B	308.247739700855	-1.16485710906111	0.369143406517573	-3.15556796760951	0.00160185939451851	0.00628855477061104
WRAP73	128.248011025716	-1.42215809966726	0.450699007893139	-3.15544981187191	0.0016025083403959	0.00629005805256656
NRXN1	39.1796029693609	-1.94673605677616	0.617031925979943	-3.15500053531985	0.0016049781088467	0.00629870661969795
ENSG00000303324	6.50858946794972	-4.58740616903119	1.45412190179792	-3.15476038381596	0.00160629970908249	0.00630284709944498
ARID3B	125.500995903387	-2.0173072174995	0.63949207723864	-3.15454606757653	0.00160747997864578	0.00630643173968466
ENSG00000309206	3.15272316043181	5.63266503715576	1.78571947739324	3.15428325023269	0.00160892844025454	0.00631106718145632
LINC00467	120.163426738996	1.30856370583235	0.414873916307171	3.15412382990956	0.0016098076365641	0.00631346849669234
ENSG00000275371	11.571819377796	-4.63624389366366	1.47033132197298	-3.15319671449458	0.00161492940856488	0.00633250511865947
SHPK	53.8126844759251	1.27479776855561	0.404399253191147	3.15232473476663	0.00161976027101617	0.00635039489440844
NPHS1	7.80642095573333	-4.84976122577582	1.53854185494891	-3.15218023492567	0.00162056209930156	0.0063524852184989
RAI1	336.879477617434	-1.61063303161221	0.511003812111313	-3.1519002274319	0.00162211689823395	0.00635752595039644
SFTPB	63.2626426421559	-8.87610021179963	2.81642012826284	-3.15155403227231	0.00162404111575502	0.0063640126254603
EFS	45.1737757641417	-1.25268198869221	0.397498988213686	-3.15140925093073	0.00162484646037131	0.00636611343089969
RACGAP1	145.876856769091	-1.14748162901851	0.364180299852613	-3.15086134390825	0.00162789751567897	0.0063770107286662
EPHX3	8.81459164853177	-3.54708477853993	1.12583408803254	-3.15062833524491	0.00162919663654663	0.00638104264885623
MAP3K13	610.361222411195	0.874326688585242	0.277541776131828	3.15025255214174	0.00163129379503761	0.00638819837424053
KCTD19	4.48960028617848	-5.06218351792356	1.60703584750355	-3.15001281756559	0.00163263299592215	0.00639238403520108
NEURL4	205.271336334301	-0.885590992989689	0.281162627050867	-3.14974647334431	0.00163412202952444	0.00639715486558035
ENSG00000176515	4.50766522254494	-5.06804109216772	1.60939545848148	-3.1490340459576	0.00163811109635197	0.00641170946420166
DENND1A	265.149996421271	0.87398260976461	0.277548181021744	3.14894014634577	0.0016386375326412	0.00641270845072842
CD276	605.608287113257	1.23753252991105	0.393010219785168	3.14885585058711	0.00163911025875388	0.00641316364774912
FGFBP1	12.2570217472377	-5.51971029786603	1.75294414961297	-3.14882268159241	0.0016392963031083	0.00641316364774912
MAP1LC3A	212.632142881961	1.26580951246233	0.402099734373873	3.14799887752569	0.00164392324614825	0.00643020101822588
ENSG00000308693	3.99171179895036	5.0038082335325	1.58960411593638	3.14783296253918	0.0016448565699028	0.00643278756125568
SLC10A5	72.635393828301	1.66324030920033	0.528415008647246	3.14760232389738	0.0016461547945185	0.00643680008539607
ENSG00000296505	5.78656656442171	3.61437739307087	1.14849163398744	3.14706462468701	0.00164918507162831	0.00644651694803297
FSCN2	6.5161379162804	-4.59152732491268	1.4589854366703	-3.14706864750581	0.00164916238144062	0.00644651694803297
MRPL58	161.24323459926	0.98039751380484	0.311537314296984	3.14696657129887	0.00164973821788775	0.00644761324991008
